Serve State,Stroke,Result,Hit Side,Hit Zone,Hit (x),Hit (y),Bounce (x),Bounce (y),Point Winner,shotContactX,shotContactY,shotLocationX,shotLocationY,return_zone_original,return_zone,return_contact
second,Forehand,guest,near,deuce,99.20482830266091,-370.74144247574895,70.87817694659505,445.85755139959474,guest,99.20482830266091,-370.74144247574895,70.87817694659505,445.85755139959474,Down the Line,Down the Line,inside
second,Forehand,host,near,deuce,153.25536964121565,-552.8536690723304,-41.55951443567407,287.06009405059535,host,153.25536964121565,-552.8536690723304,-41.55951443567407,287.06009405059535,Middle,Middle,deep
second,Backhand,guest,near,deuce,41.453718285192934,-429.3522419070398,-36.94934383200191,270.0154691599655,guest,41.453718285192934,-429.3522419070398,-36.94934383200191,270.0154691599655,Middle,Middle,inside
second,Forehand,host,far,deuce,-125.29563648287491,442.9194881887475,-15.465720691155616,-241.7537729657544,host,125.29563648287491,-442.9194881887475,15.465720691155616,241.7537729657544,Middle,Middle,inside
second,Backhand,host,near,deuce,53.97578740154692,-429.9503116795679,-116.95010389320292,304.32090441804047,host,53.97578740154692,-429.9503116795679,-116.95010389320292,304.32090441804047,Cross Court,Cross Court,inside
second,Backhand,host,far,deuce,-71.73097659663836,429.76195319312876,-9.460793963249706,-428.9909886262001,host,71.73097659663836,-429.76195319312876,9.460793963249706,428.9909886262001,Middle,Middle,inside
second,Forehand,host,near,deuce,134.78996062985163,-342.3331091424303,-2.805779746280265,182.05301290454284,host,134.78996062985163,-342.3331091424303,-2.805779746280265,182.05301290454284,Middle,Middle,inside
second,Backhand,guest,far,deuce,-21.736094706900406,463.2538604547038,20.44858923883458,-298.2659503498022,guest,21.736094706900406,-463.2538604547038,-20.44858923883458,298.2659503498022,Middle,Middle,mid
second,Forehand,Out,far,deuce,-154.45150918627192,453.68474409425374,-0.3416557305335068,-489.4433836392922,guest,154.45150918627192,-453.68474409425374,0.3416557305335068,489.4433836392922,Middle,Middle,inside
second,Forehand,Out,near,deuce,69.71250546803047,-414.9985673663648,-41.154664260696144,457.485979877279,guest,69.71250546803047,-414.9985673663648,-41.154664260696144,457.485979877279,Middle,Middle,inside
second,Forehand,host,far,deuce,-72.55334645665543,430.95809273818503,-19.934919072605624,-251.6920275589251,host,72.55334645665543,-430.95809273818503,19.934919072605624,251.6920275589251,Middle,Middle,inside
second,Forehand,host,far,deuce,-66.75955271212649,414.2121391073975,22.458333333321733,-342.32120516167794,host,66.75955271212649,-414.2121391073975,-22.458333333321733,342.32120516167794,Middle,Middle,inside
second,Forehand,guest,near,deuce,67.28283027118134,-409.91499343810847,-64.83183508308112,345.1552329394543,guest,67.28283027118134,-409.91499343810847,-64.83183508308112,345.1552329394543,Cross Court,Cross Court,inside
second,Backhand,host,far,deuce,-45.19164479437735,452.48860454919753,-17.267814960621,-263.70968941368704,host,45.19164479437735,-452.48860454919753,17.267814960621,263.70968941368704,Middle,Middle,inside
second,Forehand,Out,near,deuce,40.407086614152355,-386.5902723095116,-179.75294181967968,414.4527066926993,guest,40.407086614152355,-386.5902723095116,-179.75294181967968,414.4527066926993,Cross Court,Cross Court,inside
second,Backhand,host,near,deuce,73.82423993871951,-412.30727252822095,-62.1745297462496,316.96044400683536,host,73.82423993871951,-412.30727252822095,-62.1745297462496,316.96044400683536,Cross Court,Cross Court,inside
second,Forehand,host,near,deuce,186.597769028775,-402.14008639524286,-118.9249781276726,337.05267935240676,host,186.597769028775,-402.14008639524286,-118.9249781276726,337.05267935240676,Cross Court,Cross Court,inside
second,Backhand,host,far,deuce,-33.86571522307962,438.73299978105064,-11.536411854762195,-388.9259022307702,host,33.86571522307962,-438.73299978105064,11.536411854762195,388.9259022307702,Middle,Middle,inside
second,Forehand,guest,far,deuce,-67.46973425193364,431.55616251071314,-18.5883530183631,-304.96781496047237,guest,67.46973425193364,-431.55616251071314,18.5883530183631,304.96781496047237,Middle,Middle,inside
second,Forehand,guest,far,deuce,-127.5383694225063,454.88088363931,-81.57208552051779,-303.08683289573145,guest,127.5383694225063,-454.88088363931,81.57208552051779,303.08683289573145,Down the Line,Down the Line,inside
second,Backhand,guest,far,deuce,-78.04808617668759,456.6750929568944,-15.053865923001847,-323.22235892371754,guest,78.04808617668759,-456.6750929568944,15.053865923001847,323.22235892371754,Middle,Middle,mid
second,Backhand,Net,far,deuce,-98.45725065611711,446.50790682391624,15.708661417314719,20.465469160094415,host,98.45725065611711,-446.50790682391624,-15.708661417314719,0.0,Middle,Middle,inside
second,Forehand,guest,near,deuce,121.10910979871258,-436.23006342934593,91.55952537178122,371.2560312771485,guest,121.10910979871258,-436.23006342934593,91.55952537178122,371.2560312771485,Down the Line,Down the Line,inside
second,Forehand,guest,near,deuce,107.20399715655005,-403.93429571282724,-43.19989063864785,207.45427055982285,guest,107.20399715655005,-403.93429571282724,-43.19989063864785,207.45427055982285,Middle,Middle,inside
second,Backhand,guest,far,deuce,-82.01031277336095,485.9805118107725,15.910914260709191,-299.37857064726444,guest,82.01031277336095,-485.9805118107725,-15.910914260709191,299.37857064726444,Middle,Middle,mid
second,Forehand,guest,far,deuce,-124.84707458436245,499.13804680639123,62.02540463688834,-185.6651246718201,guest,124.84707458436245,-499.13804680639123,-62.02540463688834,185.6651246718201,Cross Court,Cross Court,mid
second,Forehand,Net,far,deuce,-134.26664479433134,497.941907261335,-77.37526246715163,22.558694225710113,guest,134.26664479433134,-497.941907261335,77.37526246715163,0.0,Down the Line,Down the Line,mid
second,Forehand,guest,near,deuce,102.94275481184533,-422.1754046367023,73.16580818018967,316.6394575676404,guest,102.94275481184533,-422.1754046367023,73.16580818018967,316.6394575676404,Down the Line,Down the Line,inside
second,Forehand,host,near,deuce,33.77224409447074,-194.161313429471,-6.556720253714898,243.47774496925302,host,33.77224409447074,-194.161313429471,-6.556720253714898,243.47774496925302,Middle,Middle,inside
second,Backhand,host,far,deuce,-67.17071850390231,437.53686023599437,-57.98566819769533,-327.9489282587982,host,67.17071850390231,-437.53686023599437,57.98566819769533,327.9489282587982,Down the Line,Down the Line,inside
second,Forehand,guest,near,deuce,99.20482830266091,-370.74144247574895,70.87817694659505,445.85755139959474,guest,99.20482830266091,-370.74144247574895,70.87817694659505,445.85755139959474,Down the Line,Down the Line,inside
second,Forehand,host,far,deuce,-97.66515748026451,480.47765748006674,27.74825568677482,-157.29763232712784,host,97.66515748026451,-480.47765748006674,-27.74825568677482,157.29763232712784,Middle,Middle,mid
second,Forehand,host,near,deuce,58.05364720031997,-418.58120625525186,34.810416666648685,412.9762685912128,host,58.05364720031997,-418.58120625525186,34.810416666648685,412.9762685912128,Middle,Middle,inside
second,Forehand,host,far,deuce,-105.13737423441638,520.6305883636854,-2.0624507874005094,-248.12370406811328,host,105.13737423441638,-520.6305883636854,2.0624507874005094,248.12370406811328,Middle,Middle,deep
second,Backhand,host,near,deuce,44.67185039367771,-454.48985126835663,49.24343832018454,318.4144520995731,host,44.67185039367771,-454.48985126835663,49.24343832018454,318.4144520995731,Middle,Middle,inside
second,Backhand,Out,near,deuce,69.11313429567734,-475.0817475938053,52.98680008746169,675.8956255464575,guest,69.11313429567734,-475.0817475938053,52.98680008746169,675.8956255464575,Down the Line,Down the Line,mid
second,Forehand,host,near,deuce,67.02966972874928,-460.03978565155586,-110.93132108480708,442.02316819749694,host,67.02966972874928,-460.03978565155586,-110.93132108480708,442.02316819749694,Cross Court,Cross Court,mid
second,Backhand,host,far,deuce,-50.91412948378822,545.8298228343637,-45.656512467168014,-199.36469269456018,host,50.91412948378822,-545.8298228343637,45.656512467168014,199.36469269456018,Middle,Middle,deep
second,Forehand,host,far,deuce,-102.2495297462289,482.6220581799781,105.5063210848099,-300.33506124218957,host,102.2495297462289,-482.6220581799781,-105.5063210848099,300.33506124218957,Cross Court,Cross Court,mid
second,Forehand,host,far,deuce,-137.0401957567096,536.8760772088216,52.77559055115384,-241.9897856516685,host,137.0401957567096,-536.8760772088216,-52.77559055115384,241.9897856516685,Cross Court,Cross Court,deep
second,Forehand,Out,near,deuce,121.37115048112715,-403.2212817145774,-214.18572287827953,531.2659722219478,guest,121.37115048112715,-403.2212817145774,-214.18572287827953,531.2659722219478,Cross Court,Cross Court,inside
second,Backhand,Out,near,deuce,54.62499453190529,-409.34031058596526,-98.99480533678177,457.20541338559065,guest,54.62499453190529,-409.34031058596526,-98.99480533678177,457.20541338559065,Cross Court,Cross Court,inside
second,Forehand,guest,far,deuce,-125.6357228783253,535.8620953628028,91.11069553801067,-294.9404144792877,guest,125.6357228783253,-535.8620953628028,-91.11069553801067,294.9404144792877,Cross Court,Cross Court,deep
second,Backhand,host,near,deuce,63.09638013994991,-421.2783191161428,-52.6875546806377,256.13232720896656,host,63.09638013994991,-421.2783191161428,-52.6875546806377,256.13232720896656,Cross Court,Cross Court,inside
second,Forehand,Out,near,deuce,45.640206692889805,-383.89893919490225,-169.24888451434828,563.1288713907852,guest,45.640206692889805,-383.89893919490225,-169.24888451434828,563.1288713907852,Cross Court,Cross Court,inside
second,Forehand,host,far,deuce,-186.74727690279065,525.4531167976288,-101.78956146101478,-301.01982720894335,host,186.74727690279065,-525.4531167976288,101.78956146101478,301.01982720894335,Down the Line,Down the Line,deep
second,Backhand,host,near,deuce,37.02425087487151,-429.9503116795679,-56.61498797022447,331.32093175835894,host,37.02425087487151,-429.9503116795679,-56.61498797022447,331.32093175835894,Cross Court,Cross Court,inside
second,Backhand,Net,far,deuce,-36.332748250199955,439.33106955357874,-26.202919947493026,20.16641513559761,guest,36.332748250199955,-439.33106955357874,26.202919947493026,0.0,Middle,Middle,inside
second,Forehand,host,near,deuce,167.75855205590636,-386.5902723095116,-62.27401027993284,397.8474956253413,host,167.75855205590636,-386.5902723095116,-62.27401027993284,397.8474956253413,Cross Court,Cross Court,inside
second,Backhand,Out,near,deuce,42.76200787399366,-441.9117071301304,23.969335083102226,559.0272419069728,guest,42.76200787399366,-441.9117071301304,23.969335083102226,559.0272419069728,Middle,Middle,inside
second,Backhand,host,far,deuce,-57.37730205596336,476.4113954503225,90.31576990371538,-253.0432633419515,host,57.37730205596336,-476.4113954503225,-90.31576990371538,253.0432633419515,Cross Court,Cross Court,mid
second,Forehand,Net,near,deuce,156.39526465433738,-372.8346675413647,135.31327646537193,-206.00761154845,host,156.39526465433738,-372.8346675413647,135.31327646537193,0.0,Down the Line,Down the Line,inside
second,Backhand,host,near,deuce,45.56545275588198,-426.95996281692726,-115.28400590545226,319.700847550141,host,45.56545275588198,-426.95996281692726,-115.28400590545226,319.700847550141,Cross Court,Cross Court,inside
second,Backhand,host,far,deuce,-22.70797244093315,435.1445811458819,110.34886811017921,-228.94497484677586,host,22.70797244093315,-435.1445811458819,-110.34886811017921,228.94497484677586,Cross Court,Cross Court,inside
second,Forehand,guest,far,deuce,-78.49664807520006,443.51755796127566,-131.5854166665987,-262.95196850380114,guest,78.49664807520006,-443.51755796127566,131.5854166665987,262.95196850380114,Down the Line,Down the Line,inside
second,Backhand,host,near,deuce,60.33029308833279,-426.95996281692726,86.52972987747061,453.7430008746562,host,60.33029308833279,-426.95996281692726,86.52972987747061,453.7430008746562,Down the Line,Down the Line,inside
second,Backhand,guest,near,deuce,70.98339895009457,-425.4648075238397,40.140376202953895,336.17767935240727,guest,70.98339895009457,-425.4648075238397,40.140376202953895,336.17767935240727,Middle,Middle,inside
second,Forehand,guest,far,deuce,-162.37596237961864,509.3052329393694,-83.26811570424394,-272.33911854754086,guest,162.37596237961864,-509.3052329393694,83.26811570424394,272.33911854754086,Down the Line,Down the Line,mid
second,Forehand,host,far,deuce,-100.92428368323745,453.68474409425374,72.74124562550924,-204.3311406385646,host,100.92428368323745,-453.68474409425374,-72.74124562550924,204.3311406385646,Cross Court,Cross Court,inside
second,Backhand,guest,near,deuce,80.44036526680009,-399.1497375326022,99.46403652663278,448.0622758090423,guest,80.44036526680009,-399.1497375326022,99.46403652663278,448.0622758090423,Down the Line,Down the Line,inside
second,Forehand,guest,near,deuce,215.45462598414065,-445.2011100172678,-122.08098753274533,359.57103018354127,guest,215.45462598414065,-445.2011100172678,-122.08098753274533,359.57103018354127,Cross Court,Cross Court,inside
second,Forehand,guest,near,deuce,101.74661526678908,-533.7154363514303,-20.54772528432884,354.5992235343749,guest,101.74661526678908,-533.7154363514303,-20.54772528432884,354.5992235343749,Middle,Middle,deep
second,Forehand,guest,near,deuce,91.13086723529851,-473.0113353015929,44.94338363952184,373.6206364827467,guest,91.13086723529851,-473.0113353015929,44.94338363952184,373.6206364827467,Middle,Middle,mid
second,Forehand,guest,far,deuce,-112.51187117229533,488.37279090088504,60.92568350827998,-206.17740594914983,guest,112.51187117229533,-488.37279090088504,-60.92568350827998,206.17740594914983,Cross Court,Cross Court,mid
second,Forehand,Net,near,deuce,210.5205599299,-402.43910214327417,24.670368547668794,-229.70242782140366,guest,210.5205599299,-402.43910214327417,24.670368547668794,0.0,Middle,Middle,inside
second,Forehand,guest,near,deuce,113.85751859136725,-448.19145887990845,-35.44381561677959,355.5121555116273,guest,113.85751859136725,-448.19145887990845,-35.44381561677959,355.5121555116273,Middle,Middle,inside
second,Forehand,host,near,deuce,94.71928587046726,-397.35552821501784,-33.49944772526703,443.3149606296923,host,94.71928587046726,-397.35552821501784,-33.49944772526703,443.3149606296923,Middle,Middle,inside
second,Backhand,guest,far,deuce,-37.60364173226404,441.1252788711631,82.07492344702672,-408.20487751509967,guest,37.60364173226404,-441.1252788711631,-82.07492344702672,408.20487751509967,Cross Court,Cross Court,inside
second,Forehand,host,far,deuce,-159.68462926500936,411.2217902447569,16.633994969370235,-308.58758202083794,host,159.68462926500936,-411.2217902447569,-16.633994969370235,308.58758202083794,Middle,Middle,inside
second,Backhand,host,far,deuce,-34.37031386699887,445.31176727886003,-62.664698162697285,-335.1545494311479,host,34.37031386699887,-445.31176727886003,62.664698162697285,335.1545494311479,Down the Line,Down the Line,inside
second,Forehand,guest,far,deuce,-122.97811132977024,444.11562773380376,66.98274278211763,-124.55460411192165,guest,122.97811132977024,-444.11562773380376,-66.98274278211763,124.55460411192165,Cross Court,Cross Court,inside
second,Backhand,Out,far,deuce,-52.85440179349851,466.24420931734437,-31.303105861751106,-541.6029144791603,guest,52.85440179349851,-466.24420931734437,31.303105861751106,541.6029144791603,Middle,Middle,mid
second,Forehand,host,far,deuce,-153.03110783019216,462.0577209096475,-139.69057305329616,-371.00375109342167,host,153.03110783019216,-462.0577209096475,139.69057305329616,371.00375109342167,Down the Line,Down the Line,mid
second,Forehand,guest,far,deuce,-66.49789479436635,497.941907261335,79.61803368324846,-388.3152012246463,guest,66.49789479436635,-497.941907261335,-79.61803368324846,388.3152012246463,Cross Court,Cross Court,mid
second,Forehand,host,near,deuce,112.06330927378288,-355.78969816254585,-27.48977471564634,238.63121719147784,host,112.06330927378288,-355.78969816254585,-27.48977471564634,238.63121719147784,Middle,Middle,inside
second,Forehand,Out,far,deuce,-161.62834645660942,515.8840004371788,-177.20078193341675,-379.1827427819564,host,161.62834645660942,-515.8840004371788,177.20078193341675,379.1827427819564,Down the Line,Down the Line,deep
second,Backhand,guest,near,deuce,26.931818678901223,-538.7990485561521,-60.21094706908526,242.28700240582404,guest,26.931818678901223,-538.7990485561521,-60.21094706908526,242.28700240582404,Cross Court,Cross Court,deep
second,Forehand,guest,near,deuce,167.75855205590636,-551.3585137792427,-64.41844925630969,399.28550415552434,guest,167.75855205590636,-551.3585137792427,-64.41844925630969,399.28550415552434,Cross Court,Cross Court,deep
second,Forehand,guest,far,deuce,-125.07133639538596,453.68474409425374,-30.74530293086776,-284.40933398935437,guest,125.07133639538596,-453.68474409425374,30.74530293086776,284.40933398935437,Middle,Middle,inside
second,Forehand,host,near,deuce,164.76824146973115,-508.2974518807523,-38.88287948379444,203.58015638659654,host,164.76824146973115,-508.2974518807523,-38.88287948379444,203.58015638659654,Middle,Middle,mid
second,Backhand,host,far,deuce,-73.45043197721489,400.45653433925065,-70.91404199471403,-293.4132600610908,host,73.45043197721489,-400.45653433925065,70.91404199471403,293.4132600610908,Down the Line,Down the Line,inside
second,Backhand,Out,far,deuce,-62.199256342925,408.23144138211626,-20.685061242334022,-498.7926399822445,guest,62.199256342925,-408.23144138211626,20.685061242334022,498.7926399822445,Middle,Middle,inside
second,Backhand,guest,near,deuce,41.07991032368832,-602.1944444441333,38.59259076988383,211.711914916776,guest,41.07991032368832,-602.1944444441333,38.59259076988383,211.711914916776,Middle,Middle,deep
second,Forehand,host,far,deuce,-152.05923009615944,429.76195319312876,-106.13704068235987,-282.7132272526973,host,152.05923009615944,-429.76195319312876,106.13704068235987,282.7132272526973,Down the Line,Down the Line,inside
second,Backhand,host,near,deuce,53.30296369201096,-485.57080052468353,-80.13667978998484,283.2312226595212,host,53.30296369201096,-485.57080052468353,-80.13667978998484,283.2312226595212,Cross Court,Cross Court,mid
second,Forehand,host,far,deuce,-150.04075896755154,435.74265091841,-61.99367344703709,-348.48092191583044,host,150.04075896755154,-435.74265091841,61.99367344703709,348.48092191583044,Down the Line,Down the Line,inside
second,Forehand,host,far,deuce,-175.83251312326874,494.35348862616627,-144.86646981619813,-200.3883967628011,host,175.83251312326874,-494.35348862616627,144.86646981619813,200.3883967628011,Down the Line,Down the Line,mid
second,Forehand,host,far,deuce,-181.96271872256565,543.9932797460007,55.28897637792419,-259.8156332019655,host,181.96271872256565,-543.9932797460007,-55.28897637792419,259.8156332019655,Cross Court,Cross Court,deep
second,Forehand,guest,far,deuce,-79.24422572174383,448.3021161415006,-50.68894903759411,-245.19570756767735,guest,79.24422572174383,-448.3021161415006,50.68894903759411,245.19570756767735,Middle,Middle,inside
second,Forehand,guest,far,deuce,-77.00149278211245,421.388976377735,71.43196084860702,-243.671806649043,guest,77.00149278211245,-421.388976377735,-71.43196084860702,243.671806649043,Cross Court,Cross Court,inside
second,Forehand,guest,near,deuce,73.11402012244692,-407.8217300960273,125.23692038488718,325.22115594908837,guest,73.11402012244692,-407.8217300960273,125.23692038488718,325.22115594908837,Down the Line,Down the Line,inside
second,Backhand,guest,far,deuce,-24.315277777765218,426.17353455796,-53.01332567801286,-289.2448764215479,guest,24.315277777765218,-426.17353455796,53.01332567801286,289.2448764215479,Down the Line,Down the Line,inside
second,Backhand,host,far,deuce,-66.08669072612508,450.096325459085,1.4457786526676695,-217.61158136471698,host,66.08669072612508,-450.096325459085,-1.4457786526676695,217.61158136471698,Middle,Middle,inside
second,Backhand,host,near,deuce,84.4773458004813,-454.77022637771785,17.92762467190675,300.0440452754355,host,84.4773458004813,-454.77022637771785,17.92762467190675,300.0440452754355,Middle,Middle,inside
second,Forehand,guest,near,deuce,157.1428423008812,-518.7636920382272,-101.55274496932637,453.255473534324,guest,157.1428423008812,-518.7636920382272,-101.55274496932637,453.255473534324,Cross Court,Cross Court,deep
second,Backhand,host,far,deuce,-80.73941929129687,505.1187445316725,-84.03651574798809,-438.42782152208326,host,80.73941929129687,-505.1187445316725,84.03651574798809,438.42782152208326,Down the Line,Down the Line,mid
second,Forehand,host,near,deuce,65.67552493434927,-45.09243219595222,-25.522670603661357,217.27218394564449,host,65.67552493434927,-45.09243219595222,-25.522670603661357,217.27218394564449,Middle,Middle,inside
second,Backhand,host,near,deuce,84.70164588797024,-384.4970089674304,-43.69648950128976,350.0019138230913,host,84.70164588797024,-384.4970089674304,-43.69648950128976,350.0019138230913,Middle,Middle,inside
second,Backhand,host,far,deuce,-64.70368547678197,487.17665135582877,-19.312735126849166,-320.3417486874985,host,64.70368547678197,-487.17665135582877,19.312735126849166,320.3417486874985,Middle,Middle,mid
second,Forehand,host,near,deuce,158.33898184593747,-295.23510498672414,-91.48186242339982,193.76006124224463,host,158.33898184593747,-295.23510498672414,-91.48186242339982,193.76006124224463,Cross Court,Cross Court,inside
second,Backhand,host,far,deuce,-77.67431649164841,474.01911636021003,95.58640091858578,-378.81724081345266,host,77.67431649164841,-474.01911636021003,-95.58640091858578,378.81724081345266,Cross Court,Cross Court,mid
second,Forehand,host,near,deuce,85.29971566049836,-412.9053423007491,-32.591874453176516,175.08826552921838,host,85.29971566049836,-412.9053423007491,-32.591874453176516,175.08826552921838,Middle,Middle,inside
second,Forehand,host,near,deuce,75.46894138228822,-425.1657534993429,19.946593394565372,191.3315726158242,host,75.46894138228822,-425.1657534993429,19.946593394565372,191.3315726158242,Middle,Middle,inside
second,Forehand,host,near,deuce,49.52764107608989,-386.8892880575429,-85.34943678910726,387.7964020120481,host,49.52764107608989,-386.8892880575429,-85.34943678910726,387.7964020120481,Cross Court,Cross Court,inside
